id,city,postcode,coord_X,coord_Y,dist,bearing,house_state_index,house_quality_index,floors,bedrooms,baths,basement,living_m2,lot_m2,living_vs_neighbors,lot_vs_neighbors,age_since_construction,age_since_renovation,POI_view,view_quality,month,dow,price
3796,Springfield,10053,865.672568937108,3402.2091677613,3510.614792,14.27565,Good,5,1,3,1.5,S,205,832,1,1,52,51,N,Very Poor,12,Monday,438062
3797,Springfield,10030,10193.7065316261,6946.61913115756,12335.60579,55.727074,Good,5,1,3,2.75,S,207,1337,1.01,1.08,38,38,N,Very Poor,9,Monday,483461
3798,Springfield,10046,12196.2573834082,20637.1620497385,23971.673943,30.582459,Fair,5,1,3,2,N,134,364,1.07,1.01,14,14,N,Very Poor,10,Tuesday,345766
3799,Springfield,10047,10356.311758815,86.9909890461116,10356.677106,89.518738,Good,5,3,4,3.25,N,268,3128,1.51,2.1,31,31,N,Very Poor,10,Friday,532264
3800,Springfield,10027,-12664.8564246291,-22655.7456817066,25955.373252,-150.794242,Good,4,3,3,2,N,143,668,1.03,1,30,29,N,Very Poor,11,Wednesday,220976
3801,Springfield,10001,-12649.7688775952,19170.4908843539,22967.898759,-33.419075,Good,5,2,4,1.5,N,167,369,1.5,1.02,84,84,N,Very Poor,11,Tuesday,707186
3802,Springfield,10056,-5033.08605659766,-28459.524409152,28901.150234,-169.970902,Fair,5,3,4,2.5,N,164,417,0.91,0.97,8,7,N,Very Poor,4,Thursday,179886
3803,Springfield,10032,-5461.2564217783,-620.064702172023,5496.344416,-96.477557,Very Good,3,1,3,1.75,N,97,527,0.81,1,65,65,N,Very Poor,12,Tuesday,227706
3804,Springfield,10046,12650.1313414355,19003.714723304,22829.082247,33.650366,Fair,4,3,3,2.5,N,162,386,1,1.03,6,6,N,Very Poor,1,Wednesday,339402
3805,Springfield,10024,-6660.11434774429,4984.71870764335,8318.926837,-53.187224,Fair,4,1,3,1,N,95,447,0.73,0.88,72,72,N,Very Poor,7,Monday,335060
3806,Springfield,10012,6049.54959866905,13200.4477952564,14520.636086,24.621213,Fair,5,1,5,2,S,295,1002,1.3,1.11,47,47,N,Very Poor,8,Monday,622082
3807,Springfield,10029,-16292.0605400973,5270.46674175852,17123.34828,-72.073653,Fair,4,2,3,2.25,N,153,580,0.8,1,105,105,N,Very Poor,2,Monday,343008
3808,Springfield,10025,-11663.8780782046,24127.2845593886,26798.729672,-25.800564,Fair,4,1,4,2,S,142,487,1.39,1,34,34,N,Very Poor,10,Thursday,335559
3809,Springfield,10036,-11639.4462332467,-1278.12466776671,11709.411227,-96.266528,Fair,3,1,1,1,N,95,638,0.81,0.99,78,69,N,Very Poor,7,Wednesday,133988
3810,Springfield,10002,2904.03131686122,-8526.79955745644,9007.758244,161.192341,Good,5,2,5,2.75,N,271,1530,1.47,0.92,49,49,N,Very Poor,2,Thursday,362077
3811,Springfield,10048,7236.4201298488,25676.6919488713,26676.924218,15.739342,Good,4,1,6,2.25,S,274,1039,1.65,1,44,43,N,Very Poor,3,Monday,346862
3812,Springfield,10025,-11736.843866784,25139.2194480463,27744.077898,-25.02664,Very Good,4,3,4,2.75,S,209,761,1.45,1,70,70,N,Very Poor,1,Wednesday,256116
3813,Springfield,10001,-11228.1023286,16721.5230396396,20141.489882,-33.880415,Fair,4,1,3,1.5,S,115,285,0.98,0.68,89,89,N,Very Poor,7,Friday,551173
3814,Springfield,10002,1847.62060996408,-7259.78092888558,7491.202911,165.721303,Fair,4,1,3,1.75,S,152,696,0.84,1,37,37,N,Very Poor,4,Thursday,257039
3815,Springfield,10030,15154.7995744264,8536.17591117808,17393.511702,60.608939,Fair,7,3,4,2.5,N,380,958,1.18,1,18,18,N,Very Poor,4,Thursday,792555
3816,Springfield,10009,8061.97535837989,25188.5608853037,26447.288068,17.748047,Fair,3,1,3,2.5,N,131,2446,1,2.11,22,21,N,Very Poor,5,Tuesday,342459
3817,Springfield,10053,1693.56863422357,3880.47105388713,4233.937921,23.578082,Good,5,3,4,2.5,N,249,815,1,0.88,38,38,N,Very Poor,11,Wednesday,692937
3818,Springfield,10030,10942.112043199,9027.08668465425,14185.136939,50.477854,Fair,5,3,4,2.5,N,249,411,1,1,17,17,N,Very Poor,7,Monday,589232
3819,Springfield,10001,-11080.8535500528,15164.6658117628,18781.703985,-36.155679,Fair,4,2,3,1,N,148,297,0.86,0.93,105,104,N,Very Poor,11,Tuesday,428250
3820,Springfield,10011,6985.32160669103,-15338.6253630858,16854.321285,155.515135,Good,4,1,4,1.75,N,208,27085,1.44,12.25,51,50,N,Very Poor,4,Friday,360652
3821,Springfield,10005,4173.76565377867,9062.80060033638,9977.708878,24.727875,Good,5,1,3,1.75,S,210,1094,0.89,1.16,47,47,N,Very Poor,4,Thursday,627599
3822,Springfield,10046,11601.4532373996,17811.8593587314,21256.905961,33.077529,Fair,4,3,3,2.5,N,157,355,1,1.22,9,8,N,Very Poor,9,Wednesday,394315
3823,Springfield,10038,3655.36319233447,-3778.99910454215,5257.614887,135.95276,Fair,6,3,5,2.75,N,313,757,1.19,1,3,2,N,Very Poor,1,Thursday,525713
3824,Springfield,10002,1621.12613508873,-6337.05621372589,6541.126157,165.650509,Good,4,1,3,2.25,N,139,688,0.85,0.93,42,42,N,Very Poor,3,Friday,237480
3825,Springfield,10038,2223.00242904332,-2823.56693320542,3593.643002,141.786539,Fair,5,3,3,2.5,N,151,318,1.14,1,16,16,N,Very Poor,4,Friday,307486
3826,Springfield,10018,37.7291200782811,-10762.2210857122,10762.287219,179.799139,Fair,4,3,5,2.5,N,255,1155,1.44,1.68,26,26,N,Very Poor,10,Wednesday,340236
3827,Springfield,10002,565.585282982302,-7126.62927952837,7149.03711,175.462389,Fair,4,1,3,1.75,N,115,768,0.99,1,50,50,N,Very Poor,6,Wednesday,246875
3828,Springfield,10020,-2304.71965961385,-19044.5527512311,19183.501302,-173.099776,Fair,4,3,3,2.25,N,147,260,1,1,2,1,N,Very Poor,6,Wednesday,234414
3829,Springfield,10029,-15985.3023335026,7370.96980736456,17602.871544,-65.245139,Good,5,1,3,2.5,S,203,465,1.09,1,38,38,N,Very Poor,12,Tuesday,550637
3830,Springfield,10017,15485.7084669702,25492.6635890002,29827.555441,31.2769,Fair,5,3,4,2.25,N,180,607,0.89,1,20,20,N,Very Poor,9,Tuesday,317747
3831,Springfield,10055,-14449.6087887862,19941.8507300125,24626.583293,-35.926604,Fair,4,5,3,2,N,123,121,0.96,0.86,21,21,N,Very Poor,3,Wednesday,340303
3832,Springfield,10024,-7714.60099056312,4296.68787999119,8830.43573,-60.884148,Good,3,2,3,1,N,89,427,0.7,0.89,88,88,N,Very Poor,4,Friday,402446
3833,Springfield,10009,8286.5956911486,25444.6031156743,26759.960685,18.038981,Fair,5,3,3,2.5,N,194,1119,0.9,1.22,37,37,N,Very Poor,2,Tuesday,431604
3834,Springfield,10012,6049.99937248214,12766.8335629822,14127.792879,25.355529,Good,5,1,4,2.5,S,220,1257,0.85,1.09,43,43,N,Very Poor,10,Tuesday,528971
3835,Springfield,10011,2756.95474634045,-16587.328440737,16814.882226,170.563222,Good,4,1,3,1.5,N,116,878,0.94,0.98,45,44,N,Very Poor,9,Friday,184109
3836,Springfield,10036,-15403.9964498686,-413.3327931955,15409.540896,-91.537039,Good,4,1,2,1,N,97,445,0.85,1,45,44,N,Very Poor,8,Tuesday,285135
3837,Springfield,10040,9735.61066264343,10970.650905232,14667.559315,41.586595,Good,6,3,4,2.25,N,233,2928,1,0.8,35,34,N,Very Poor,7,Tuesday,531157
3838,Springfield,10037,-8908.15594486339,11291.7603841511,14382.596946,-38.270178,Fair,5,5,4,3,S,156,111,0.99,0.85,16,16,N,Very Poor,9,Tuesday,513931
3839,Springfield,10033,4271.65794635513,-22156.4176221665,22564.438913,169.087522,Very Good,3,1,3,1,N,124,896,1.02,0.93,40,40,N,Very Poor,11,Thursday,182512
3840,Springfield,10051,-10156.3599770629,-14944.8716997623,18069.334191,-145.800431,Good,5,1,2,1,N,86,320,0.8,1,37,37,N,Very Poor,8,Thursday,156837
3841,Springfield,10038,3051.36222776778,-1755.8607573299,3520.491222,119.917631,Fair,4,1,3,1.5,N,123,1231,0.76,1,46,46,N,Very Poor,6,Monday,288767
3842,Springfield,10034,-10536.025465596,25626.1381267759,27707.522226,-22.349706,Fair,4,1,4,2,N,153,670,1.1,0.8,52,52,N,Very Poor,3,Wednesday,325811
3843,Springfield,10028,-11111.9033764537,-1179.08711443271,11174.284902,-96.057006,Fair,3,1,3,1,S,159,948,1.43,1.63,66,66,N,Very Poor,11,Tuesday,299426
3844,Springfield,10002,1696.91030208805,-7660.07310095827,7845.777494,167.509176,Fair,4,1,3,1.75,S,123,918,0.99,1.09,33,32,N,Very Poor,1,Friday,231085
3845,Springfield,10029,-15086.1364176706,6001.03338017463,16235.883519,-68.308097,Fair,4,1,3,1,S,219,465,1.39,1.04,51,51,N,Very Poor,4,Thursday,467367
3846,Springfield,10041,-13631.0737357808,16882.3038697526,21698.349134,-38.918026,Fair,5,3,3,2.5,S,107,111,0.79,0.7,9,9,N,Very Poor,5,Friday,398651
3847,Springfield,10022,-14147.0603658102,20886.1799150806,25226.411327,-34.111385,Very Good,4,1,2,2,S,143,631,1.12,0.98,72,71,N,Very Poor,9,Thursday,511501
3848,Springfield,10040,9432.90125608335,12204.286698483,15424.793027,37.701048,Fair,4,3,2,2.25,N,140,676,1,0.9,28,28,N,Very Poor,8,Thursday,388906
3849,Springfield,10045,10843.5729793161,-19068.3529266095,21935.933039,150.374471,Fair,5,3,4,2.5,N,243,484,1,1,11,11,N,Very Poor,4,Monday,317911
3850,Springfield,10009,7084.3274826293,27411.0012120777,28311.670444,14.49091,Good,5,2,4,2.75,N,338,4476,1.29,0.91,36,35,N,Very Poor,6,Friday,611028
3851,Springfield,10053,5681.44684856173,5339.4676312169,7796.714236,46.777319,Fair,7,3,3,2.25,N,319,986,1.08,0.93,30,30,N,Fair,10,Wednesday,751391
3852,Springfield,10046,11967.0245596178,22615.7796547589,25586.777175,27.885327,Fair,5,1,2,2,N,111,362,0.83,0.7,8,7,N,Very Poor,3,Tuesday,358279
3853,Springfield,10022,-13603.2464929378,28767.9471091306,31822.053611,-25.307651,Fair,5,1,4,1.75,S,196,906,0.91,1.11,47,46,N,Very Poor,6,Monday,431931
3854,Springfield,10015,-1687.53257837411,24694.006068546,24751.599987,-3.909386,Fair,6,3,3,2.5,N,211,894,0.88,1,26,26,N,Very Poor,11,Wednesday,507252
3855,Springfield,10001,-11448.9334978866,19001.2309901669,22183.887337,-31.070494,Fair,4,1,3,1,S,136,670,1.02,1.55,109,109,N,Very Poor,6,Friday,473765
3856,Springfield,10053,4102.66743576965,3214.57579652524,5212.0416,51.920125,Fair,6,3,4,2.5,N,269,726,0.88,0.25,11,11,N,Very Poor,7,Wednesday,700591
3857,Springfield,10050,-1764.36409723852,18656.6986865175,18739.940943,-5.402395,Fair,7,3,5,3.75,S,397,698,1.77,0.9,2,2,N,Very Poor,8,Friday,1408192
3858,Springfield,10040,10635.7848053369,12050.698285054,16072.935251,41.431192,Fair,6,3,3,2.5,N,231,795,0.87,1.13,14,13,N,Very Poor,4,Thursday,573711
3859,Springfield,10055,-15431.1693760626,17776.2658863167,23539.681756,-40.9605,Fair,5,3,3,2.5,N,181,283,1.6,1,4,3,N,Very Poor,12,Tuesday,641441
3860,Springfield,10022,-14581.3773043659,27258.1844670723,30913.187874,-28.143919,Fair,5,1,3,1.5,N,168,1714,0.62,0.91,60,59,N,Very Poor,12,Monday,456581
3861,Springfield,10027,-12588.7699493089,-22433.5544862104,25724.336643,-150.700687,Fair,5,3,4,2.75,N,204,1252,1,1.14,27,26,N,Very Poor,3,Wednesday,302974
3862,Springfield,10028,-7273.30320052221,-3986.86604034848,8294.337844,-118.72938,Fair,5,3,3,2.5,N,191,761,0.96,1.45,14,14,N,Very Poor,4,Monday,348043
3863,Springfield,10018,-264.217952011513,-13308.2098940384,13310.832495,-178.862613,Fair,4,1,3,2,N,150,784,1.01,1.02,22,22,N,Very Poor,10,Friday,236400
3864,Springfield,10010,789.742640123944,8238.61260707321,8276.377899,5.475568,Good,4,1,3,1,N,91,1021,0.47,1,63,63,N,Very Poor,5,Friday,485013
3865,Springfield,10030,9741.00841787459,7735.24187686502,12438.698159,51.547246,Fair,6,3,5,2.5,N,309,675,1.09,0.71,15,15,N,Very Poor,1,Thursday,708651
3866,Springfield,10014,-1094.05156259793,-10272.9312544694,10331.024411,-173.921,Fair,4,1,3,1,N,136,783,1,0.88,58,58,N,Very Poor,4,Friday,207341
3867,Springfield,10049,-3714.48138861289,21704.070076077,22019.628286,-9.711636,Fair,4,1,3,1.75,N,128,974,0.83,1.84,47,46,N,Very Poor,4,Monday,302333
3868,Springfield,10036,-14577.4980298298,-1249.30877557238,14630.93371,-94.898347,Fair,5,3,3,3.25,S,211,718,1.21,1.03,16,16,N,Very Poor,7,Thursday,421516
3869,Springfield,10023,868.524540642773,-15876.3716472403,15900.110426,176.868728,Good,5,3,3,2.25,N,227,602,1.11,0.94,29,28,N,Very Poor,11,Thursday,288661
3870,Springfield,10044,-8753.60099315065,14093.3456346433,16590.597383,-31.845073,Fair,5,3,4,2.5,N,157,408,0.81,1.05,83,14,N,Very Poor,3,Tuesday,831629
3871,Springfield,10026,-14483.7009576025,6199.63753484899,15754.780195,-66.827024,Fair,5,3,3,2.5,N,163,215,0.99,0.49,21,21,N,Fair,1,Sunday,505672
3872,Springfield,10001,-11307.1970945173,14664.7732107715,18517.78279,-37.633833,Fair,5,5,3,3.25,N,135,127,1.11,1.14,6,5,N,Very Poor,3,Tuesday,527967
3873,Springfield,10033,-340.252758600345,-22713.8442775008,22716.392623,-179.141775,Fair,5,3,4,2.5,N,245,732,1.23,1.03,25,25,N,Very Poor,5,Wednesday,315475
3874,Springfield,10047,14040.9928083095,2562.90277153497,14272.979705,79.655678,Fair,7,3,5,3.5,S,402,575,1.33,1.03,7,6,N,Fair,10,Monday,1006687
3875,Springfield,10048,3187.1410567411,25461.8128126876,25660.510124,7.134797,Good,5,1,3,2.5,S,223,5932,0.81,1.31,38,37,N,Very Poor,6,Tuesday,547970
3876,Springfield,10055,-16028.8032871355,18900.84376513,24782.341089,-40.29951,Fair,4,2,3,1,N,113,440,0.84,0.9,115,115,N,Very Poor,6,Thursday,251207
3877,Springfield,10043,-8009.93957433933,8466.4162591997,11655.013353,-43.413029,Fair,7,3,4,3.5,S,297,470,1.34,1.05,13,13,N,Good,6,Thursday,1183385
3878,Springfield,10006,-17169.9783496909,13800.7309258947,22028.806836,-51.208688,Fair,7,1,4,2.5,S,272,513,0.77,1,59,59,N,Good,7,Wednesday,1103586
3879,Springfield,10025,-11432.9446239488,27128.8396807639,29439.534052,-22.852085,Good,4,1,3,2.5,S,203,700,1.15,0.96,54,54,N,Very Poor,6,Wednesday,353103
3880,Springfield,10028,-11041.1378009336,-3602.96132044325,11614.13166,-108.072621,Good,2,1,3,1,N,61,611,0.5,1,74,73,N,Very Poor,2,Friday,197391
3881,Springfield,10045,16569.5623610572,-13051.34882588,21092.37073,128.226447,Very Good,4,1,3,1,N,101,2051,0.68,1.13,48,48,N,Very Poor,11,Friday,235277
3882,Springfield,10050,-1388.85864003417,19112.4524366844,19162.8486,-4.156249,Good,4,1,2,1,N,94,857,0.63,1,55,55,N,Very Poor,7,Wednesday,493251
3883,Springfield,10015,786.959294788943,28796.5632570301,28807.314355,1.565403,Fair,6,3,5,2.75,N,313,1125,1,1.25,2,2,N,Very Poor,7,Wednesday,679248
3884,Springfield,10041,-13255.2845231875,17003.7399588819,21559.910491,-37.938237,Fair,4,1,2,1,N,83,858,0.73,1.34,68,67,N,Very Poor,7,Wednesday,435381
3885,Springfield,10001,-12807.9308341389,15523.9915033135,20125.541097,-39.524032,Fair,4,1,2,1,S,88,416,0.57,1.12,88,87,N,Fair,7,Tuesday,438125
3886,Springfield,10050,1389.15325917085,17878.3083354141,17932.196065,4.442983,Fair,5,3,3,2.5,N,172,928,1.21,1.09,21,20,N,Very Poor,12,Tuesday,547586
3887,Springfield,10008,-10399.7713905164,17943.0125718,20739.019869,-30.096584,Fair,4,3,2,1.5,S,110,96,1.04,1,15,15,N,Very Poor,7,Thursday,361299
3888,Springfield,10029,-15763.7979016906,5824.9302158971,16805.56861,-69.720067,Fair,4,1,3,1,N,89,534,0.63,1,64,64,N,Very Poor,4,Saturday,431221
3889,Springfield,10025,-12628.3547850105,29021.4766735874,31649.983458,-23.515701,Fair,4,3,4,2.5,N,177,847,1.06,1.08,28,28,N,Very Poor,4,Sunday,360147
3890,Springfield,10001,-11824.5562600802,18879.678092281,22276.947179,-32.05938,Fair,4,1,3,2,S,147,482,0.97,1.01,75,74,N,Very Poor,3,Tuesday,631588
3891,Springfield,10047,7412.44356542705,5163.51544920135,9033.615633,55.138893,Fair,5,3,4,2.5,N,221,901,1.04,1.22,32,32,N,Very Poor,3,Tuesday,595203
3892,Springfield,10051,-9098.50455193609,-14501.8923995323,17119.803394,-147.895791,Fair,4,1,3,1,N,130,904,0.86,1.21,46,16,N,Very Poor,7,Monday,222180
3893,Springfield,10045,9103.79016796049,-17915.056263031,20095.478007,153.061953,Fair,5,3,4,2.5,N,208,399,0.89,0.96,0,0,N,Very Poor,8,Saturday,318683
3894,Springfield,10027,-12211.6518324164,-22879.0586884947,25934.065762,-151.909019,Good,5,1,3,2.25,N,161,933,0.83,1.14,30,30,N,Very Poor,10,Thursday,264201
3895,Springfield,10014,-1168.37961794366,-4636.11066625867,4781.070282,-165.85503,Fair,3,1,2,1,N,69,564,0.52,0.94,77,76,N,Fair,10,Friday,186775
3896,Springfield,10029,-16142.4475230307,4947.62283323987,16883.648413,-72.959819,Fair,5,1,3,2.25,S,250,974,1.26,1.39,53,53,N,Poor,12,Tuesday,636654
3897,Springfield,10049,1612.93536416863,23237.4598620748,23293.37033,3.970589,Good,4,3,3,2.25,N,134,325,1.04,1,33,33,N,Very Poor,8,Thursday,277008
3898,Springfield,10005,5149.71641138753,10975.9225356334,12123.962002,25.135172,Fair,5,1,5,3,S,207,795,1.09,1,55,1,N,Very Poor,7,Friday,659154
3899,Springfield,10056,-6688.9558452277,-20353.0927030225,21424.063874,-161.807115,Fair,4,1,3,2,N,128,693,0.86,1.03,25,24,N,Very Poor,6,Tuesday,238848
3900,Springfield,10033,2684.49431117921,-23324.7143440297,23478.688399,173.434586,Fair,9,3,4,4.25,N,456,2381,1.36,1.11,9,8,N,Very Poor,7,Thursday,732074
3901,Springfield,10032,-5988.74335159856,-808.556260407692,6043.079526,-97.689161,Very Good,3,2,4,2,S,165,494,0.93,0.52,96,95,N,Very Poor,6,Wednesday,276277
3902,Springfield,10008,-6568.32294335951,19649.6738486514,20718.410862,-18.483305,Fair,9,3,4,3.25,S,384,1487,1.57,1,15,15,Y,Very Good,8,Tuesday,2032600
3903,Springfield,10026,-14783.3096576105,6734.06394758663,16244.8103,-65.50988,Very Good,5,3,6,2.5,S,246,343,1.35,1,94,94,N,Very Poor,7,Thursday,777108
3904,Springfield,10027,-15161.8775751158,-23372.4909080262,27859.573989,-147.028279,Fair,4,1,3,2.5,S,172,671,0.86,0.96,37,37,N,Very Poor,12,Thursday,219632
3905,Springfield,10047,7261.89571368953,5196.6810646907,8929.760548,54.412133,Fair,5,1,4,1.75,S,219,706,1.06,0.89,37,37,N,Very Poor,5,Wednesday,639566
3906,Springfield,10047,12534.0670534328,3115.38790537303,12915.435676,76.041779,Fair,5,4,3,3,S,206,130,0.97,0.99,0,0,N,Very Poor,1,Thursday,556195
3907,Springfield,10034,-9560.77894500734,25857.943711911,27568.854656,-20.291492,Very Good,3,1,2,1,N,65,517,0.57,0.69,66,66,N,Very Poor,4,Tuesday,234311
3908,Springfield,10003,-5884.85404579115,27420.7825234544,28045.156825,-12.11268,Fair,5,3,3,2,N,220,535,1.48,0.63,13,13,N,Very Poor,8,Wednesday,344316
3909,Springfield,10005,4248.76623660459,9340.81112541956,10261.713649,24.458914,Good,4,1,4,2.5,N,123,650,0.85,0.81,59,59,N,Very Poor,11,Monday,399963
3910,Springfield,10009,8287.11893578527,25077.6917277422,26411.493003,18.286541,Fair,4,1,3,1,N,108,905,1,1.01,48,48,N,Very Poor,9,Wednesday,268139
3911,Springfield,10054,-12612.5353882558,1636.84047364738,12718.305534,-82.605548,Fair,4,1,2,1,N,104,355,0.86,0.99,61,60,N,Very Poor,4,Thursday,288906
3912,Springfield,10007,-3498.21077446983,6938.77420116178,7770.718502,-26.75514,Good,6,1,6,3.25,S,413,1620,1.67,1.62,56,56,N,Poor,2,Wednesday,844405
3913,Springfield,10053,-489.096864310692,5748.09975684558,5768.870475,-4.863494,Fair,7,3,4,3.25,N,353,1837,0.96,1.04,46,6,N,Very Poor,8,Wednesday,2104627
3914,Springfield,10007,-4325.53027781157,7228.40181703659,8423.776173,-30.896621,Good,4,1,3,1.5,N,102,672,0.55,0.81,58,58,N,Very Poor,3,Tuesday,616799
3915,Springfield,10041,-14380.5311514721,17517.8549579308,22664.397599,-39.382815,Fair,5,3,2,1.5,S,118,116,0.91,0.99,16,15,N,Very Poor,4,Friday,369936
3916,Springfield,10024,-8014.02692982556,5486.73695451126,9712.307143,-55.602832,Fair,6,3,3,3.75,S,210,191,1.06,0.67,6,6,N,Very Poor,4,Thursday,468911
3917,Springfield,10051,-8490.70848995423,-11912.3382232269,14628.599817,-144.520024,Good,4,1,4,2.25,S,211,1114,1.19,1.24,56,56,N,Fair,9,Monday,252467
3918,Springfield,10012,6651.64713520437,12411.7020441828,14081.717127,28.187632,Fair,5,1,4,2.25,S,237,725,1.05,0.97,47,47,N,Very Poor,1,Wednesday,492752
3919,Springfield,10020,-2307.51988617875,-26193.230221117,26294.675458,-174.965466,Very Good,4,1,3,1,N,113,556,0.86,0.46,53,52,N,Very Poor,12,Friday,141672
3920,Springfield,10026,-14272.4942066164,250.886263740711,14274.699114,-88.992941,Fair,3,3,3,2,N,253,466,3.2,1,65,65,N,Very Poor,8,Friday,229588
3921,Springfield,10008,-10245.3477508972,20355.4423804998,22788.40023,-26.717131,Fair,3,2,3,1,N,89,504,0.62,0.95,99,99,N,Very Poor,8,Monday,318845
3922,Springfield,10022,-13769.1495798362,22008.2436076358,25960.590649,-32.03158,Good,5,1,2,1.5,N,122,999,0.62,0.89,67,66,N,Very Poor,10,Thursday,408931
3923,Springfield,10049,-3188.79919809042,22437.5781735369,22663.039395,-8.088634,Fair,5,3,4,2.5,N,224,740,1.26,1.03,19,19,N,Very Poor,3,Thursday,544929
3924,Springfield,10017,16841.9892289778,23272.7154762883,28727.545785,35.892492,Fair,4,3,4,2.5,N,247,844,1.02,0.69,16,16,N,Very Poor,1,Friday,383550
3925,Springfield,10024,-8015.17054515806,4652.87399912989,9267.804234,-59.864474,Fair,3,2,3,2,S,217,460,2.01,0.97,115,115,N,Very Poor,12,Monday,286035
3926,Springfield,10048,4160.8046716176,27174.6851927545,27491.377027,8.705137,Fair,6,3,4,2.5,N,197,5290,0.64,1.46,25,24,N,Very Poor,8,Tuesday,417083
3927,Springfield,10045,10691.7965906887,-18712.8618736036,21551.930629,150.258044,Fair,5,3,3,2.75,N,249,447,1.15,0.96,2,2,N,Very Poor,10,Wednesday,359964
3928,Springfield,10038,3957.62499035871,-4946.19450818493,6334.63777,141.335464,Good,5,3,4,2.25,N,246,1038,1.27,1,42,41,N,Very Poor,11,Tuesday,372814
3929,Springfield,10006,-15063.1304551262,14906.7495379899,21192.193867,-45.298963,Fair,4,3,3,3,S,138,273,0.93,1.83,22,22,N,Very Poor,11,Thursday,343007
3930,Springfield,10038,1846.49922963618,-3702.02255286198,4136.971161,153.490842,Fair,4,1,3,1.75,N,121,842,0.69,1.23,29,29,N,Very Poor,11,Monday,290788
3931,Springfield,10002,716.307439269733,-6303.88273728568,6344.449063,173.517311,Good,4,2,5,3,S,247,716,1.65,1,53,53,N,Very Poor,4,Friday,294884
3932,Springfield,10042,-8695.35235316661,2741.52060842679,9117.296079,-72.50068,Fair,4,1,3,2.75,S,189,636,1.07,1.08,36,36,N,Very Poor,10,Friday,317100
3933,Springfield,10049,-2438.98268481826,21269.7759471187,21409.157045,-6.541475,Fair,4,1,3,1,N,154,888,0.82,1,51,50,N,Very Poor,10,Wednesday,315371
3934,Springfield,10056,-7829.54846385543,-25521.4154237667,26695.401746,-162.944852,Good,4,3,3,0.75,N,233,1853,1.18,1,53,52,N,Very Poor,3,Monday,318537
3935,Springfield,10003,-4687.14219139904,25251.5754185819,25682.900207,-10.515441,Fair,5,3,4,2.5,N,201,909,0.76,0.93,33,33,N,Very Poor,9,Wednesday,457207
3936,Springfield,10053,3498.42392230672,6582.99149657021,7454.847214,27.987685,Good,4,2,4,1,N,163,894,1,0.91,62,62,N,Very Poor,10,Monday,370455
3937,Springfield,10053,3800.48428374186,4859.86002192129,6169.434352,38.025947,Good,6,1,3,1.75,S,342,1107,1.22,1.22,37,37,N,Fair,10,Thursday,811577
3938,Springfield,10005,4323.24913005212,10308.1550246703,11178.038426,22.753219,Good,4,1,3,1.5,N,125,824,0.73,1.01,56,56,N,Very Poor,2,Tuesday,410601
3939,Springfield,10034,-7234.62034014002,27122.1031053174,28070.415179,-14.935479,Good,4,4,4,1.75,N,169,2045,0.97,1.1,97,97,N,Very Poor,1,Wednesday,254771
